INFO:root:Scraping for search term tomography
INFO:root:Scraping for search term tomography
INFO:root:Scraping for search term tomography
INFO:root:Scraping for search term tomography
INFO:root:Adding one tofluorescence microscopynew mentions total50.0
INFO:root:Adding one toconfocal laser scanning microscopynew mentions total19.0
INFO:root:Adding one todrug deliverynew mentions total51.0
INFO:root:Adding one toimaging techniquesnew mentions total132.0
INFO:root:Adding one toimaging techniquenew mentions total59.0
INFO:root:Adding one tomicroscopy imagesnew mentions total14.0
INFO:root:Adding one toimaging techniquesnew mentions total133.0
INFO:root:Adding one toimaging techniquenew mentions total60.0
INFO:root:Adding one toreal timenew mentions total46.0
INFO:root:Adding one tomicroscopy imagesnew mentions total15.0
INFO:root:Adding one tomechanical propertiesnew mentions total56.0
INFO:root:Adding one tofluorescence microscopynew mentions total51.0
INFO:root:Adding one tolarge numbernew mentions total41.0
INFO:root:Adding one tomass spectrometrynew mentions total25.0
INFO:root:Adding one toimaging techniquenew mentions total61.0
INFO:root:Adding one tomicroscopy imagesnew mentions total16.0
INFO:root:Adding one tofirst stepnew mentions total31.0
INFO:root:Adding one topotential applicationsnew mentions total12.0
INFO:root:Adding one tofluorescence microscopynew mentions total52.0
INFO:root:Adding one todifferent techniquesnew mentions total11.0
INFO:root:Adding one todifferent techniquesnew mentions total12.0
INFO:root:Adding one tonew insightsnew mentions total24.0
INFO:root:Adding one toet alnew mentions total86.0
INFO:root:Adding one tolarge numbernew mentions total42.0
INFO:root:Adding one todifferent techniquesnew mentions total13.0
INFO:root:Adding one toimaging techniquesnew mentions total134.0
INFO:root:Adding one toimaging techniquenew mentions total62.0
INFO:root:Adding one totemporal resolutionnew mentions total50.0
INFO:root:Adding one tosurface morphologynew mentions total16.0
INFO:root:Adding one toblood cellsnew mentions total24.0
INFO:root:Adding one tored bloodnew mentions total19.0
INFO:root:Adding one tomechanical propertiesnew mentions total57.0
INFO:root:Adding one topresent worknew mentions total37.0
INFO:root:Adding one toenergy dispersivenew mentions total17.0
INFO:root:Adding one totemporal resolutionnew mentions total51.0
INFO:root:Adding one tomicroscopy imagesnew mentions total17.0
INFO:root:Adding one tofluorescence microscopynew mentions total53.0
INFO:root:Adding one tolarge numbernew mentions total43.0
INFO:root:Adding one toreal timenew mentions total47.0
INFO:root:Adding one totissue samplesnew mentions total20.0
INFO:root:Adding one toet alnew mentions total87.0
INFO:root:Adding one toimaging techniquenew mentions total63.0
INFO:root:Adding one toenergy dispersivenew mentions total18.0
INFO:root:Adding one tofluorescence microscopynew mentions total54.0
INFO:root:Adding one toeven thoughnew mentions total47.0
INFO:root:Adding one toimaging techniquesnew mentions total135.0
INFO:root:Adding one toimaging techniquenew mentions total64.0
INFO:root:Adding one toimaging techniquesnew mentions total136.0
INFO:root:Adding one toimaging techniquenew mentions total65.0
INFO:root:Adding one tonew insightsnew mentions total25.0
INFO:root:Adding one tomicroscopy imagesnew mentions total18.0
INFO:root:Adding one tomicroscopy imagesnew mentions total19.0
INFO:root:Adding one tobiomedical applicationsnew mentions total25.0
INFO:root:Adding one tocell linenew mentions total49.0
INFO:root:Adding one toepithelial cellnew mentions total22.0
INFO:root:Adding one toshed lightnew mentions total12.0
INFO:root:Adding one tofluorescence microscopynew mentions total55.0
INFO:root:Adding one toextracellular matrixnew mentions total35.0
INFO:root:Adding one tomechanical propertiesnew mentions total58.0
INFO:root:Adding one tonew insightsnew mentions total29.0
INFO:root:Adding one tostructural changesnew mentions total70.0
INFO:root:Adding one tomouse modelnew mentions total49.0
INFO:root:Adding one towell understoodnew mentions total39.0
INFO:root:Adding one tonew insightsnew mentions total30.0
INFO:root:Adding one togreat potentialnew mentions total33.0
INFO:root:Adding one toimaging techniquesnew mentions total138.0
INFO:root:Adding one toimaging techniquenew mentions total62.0
INFO:root:Adding one towide varietynew mentions total32.0
INFO:root:Adding one tophase contrastnew mentions total11.0
INFO:root:Adding one toarticle presentsnew mentions total29.0
INFO:root:Adding one tomechanical propertiesnew mentions total62.0
INFO:root:Adding one topresent worknew mentions total39.0
INFO:root:Adding one tobiomedical applicationsnew mentions total31.0
INFO:root:Adding one tomicroscopy imagesnew mentions total19.0
INFO:root:Adding one tosurface morphologynew mentions total17.0
INFO:root:Adding one tomechanical propertiesnew mentions total63.0
INFO:root:Adding one tocell wallnew mentions total13.0
INFO:root:Adding one tomicroscopy imagesnew mentions total20.0
INFO:root:Adding one toenvironmental factorsnew mentions total9.0
INFO:root:Adding one tomechanical propertiesnew mentions total64.0
INFO:root:Adding one tosurface morphologynew mentions total18.0
INFO:root:Adding one tomechanical propertiesnew mentions total65.0
INFO:root:Adding one tofluorescence microscopynew mentions total71.0
INFO:root:Adding one tonovel approachnew mentions total19.0
INFO:root:Adding one tomicroscopy imagesnew mentions total21.0
INFO:root:Adding one topotential applicationsnew mentions total11.0
INFO:root:Adding one topotential applicationsnew mentions total12.0
INFO:root:Adding one toimaging techniquenew mentions total63.0
INFO:root:Adding one towide varietynew mentions total33.0
INFO:root:Adding one togreat potentialnew mentions total34.0
INFO:root:Adding one tolarge numbernew mentions total35.0
INFO:root:Adding one tofluorescence microscopynew mentions total72.0
INFO:root:Adding one toconfocal laser scanning microscopynew mentions total17.0
INFO:root:Adding one todrug deliverynew mentions total61.0
INFO:root:Adding one toimaging techniquesnew mentions total139.0
INFO:root:Adding one toimaging techniquenew mentions total64.0
INFO:root:Adding one tomicroscopy imagesnew mentions total22.0
INFO:root:Adding one toimaging techniquesnew mentions total140.0
INFO:root:Adding one toimaging techniquenew mentions total65.0
INFO:root:Adding one toreal timenew mentions total40.0
INFO:root:Adding one tomicroscopy imagesnew mentions total23.0
INFO:root:Adding one tomechanical propertiesnew mentions total66.0
INFO:root:Adding one tofluorescence microscopynew mentions total73.0
INFO:root:Adding one tolarge numbernew mentions total36.0
INFO:root:Adding one tomass spectrometrynew mentions total39.0
INFO:root:Adding one toimaging techniquenew mentions total66.0
INFO:root:Adding one tomicroscopy imagesnew mentions total24.0
INFO:root:Adding one tofirst stepnew mentions total40.0
INFO:root:Adding one topotential applicationsnew mentions total13.0
INFO:root:Adding one tofluorescence microscopynew mentions total74.0
INFO:root:Adding one todifferent techniquesnew mentions total7.0
INFO:root:Adding one todifferent techniquesnew mentions total8.0
INFO:root:Adding one tonew insightsnew mentions total31.0
INFO:root:Adding one toet alnew mentions total76.0
INFO:root:Adding one tolarge numbernew mentions total37.0
INFO:root:Adding one todifferent techniquesnew mentions total9.0
INFO:root:Adding one toimaging techniquesnew mentions total141.0
INFO:root:Adding one toimaging techniquenew mentions total67.0
INFO:root:Adding one totemporal resolutionnew mentions total64.0
INFO:root:Adding one tosurface morphologynew mentions total19.0
INFO:root:Adding one toblood cellsnew mentions total21.0
INFO:root:Adding one tored bloodnew mentions total23.0
INFO:root:Adding one tomechanical propertiesnew mentions total67.0
INFO:root:Adding one topresent worknew mentions total40.0
INFO:root:Adding one toenergy dispersivenew mentions total21.0
INFO:root:Adding one totemporal resolutionnew mentions total65.0
INFO:root:Adding one tomicroscopy imagesnew mentions total25.0
INFO:root:Adding one tofluorescence microscopynew mentions total75.0
INFO:root:Adding one tocell countnew mentions total25.0
INFO:root:Adding one tophase contrastnew mentions total22.0
INFO:root:Adding one toimaging techniquenew mentions total84.0
INFO:root:Adding one toreal timenew mentions total56.0
INFO:root:Adding one totemporal resolutionnew mentions total68.0
INFO:root:Adding one tofluorescence microscopynew mentions total112.0
INFO:root:Adding one tophase contrastnew mentions total23.0
INFO:root:Adding one towell understoodnew mentions total29.0
INFO:root:Adding one tomouse modelnew mentions total58.0
INFO:root:Adding one towild typenew mentions total27.0
INFO:root:Adding one tonew insightsnew mentions total45.0
INFO:root:Adding one tostructural changesnew mentions total56.0
INFO:root:Adding one tomouse modelnew mentions total59.0
INFO:root:Adding one towell understoodnew mentions total30.0
INFO:root:Adding one tonew insightsnew mentions total46.0
INFO:root:Adding one togreat potentialnew mentions total45.0
INFO:root:Adding one toimaging techniquesnew mentions total156.0
INFO:root:Adding one toimaging techniquenew mentions total85.0
INFO:root:Adding one towide varietynew mentions total31.0
INFO:root:Adding one tophase contrastnew mentions total24.0
INFO:root:Adding one toarticle presentsnew mentions total20.0
INFO:root:Adding one tomechanical propertiesnew mentions total76.0
INFO:root:Adding one topresent worknew mentions total26.0
INFO:root:Adding one tobiomedical applicationsnew mentions total20.0
INFO:root:Adding one tomicroscopy imagesnew mentions total22.0
INFO:root:Adding one tosurface morphologynew mentions total13.0
INFO:root:Adding one tomechanical propertiesnew mentions total77.0
INFO:root:Adding one tocell wallnew mentions total25.0
INFO:root:Adding one tomicroscopy imagesnew mentions total23.0
INFO:root:Adding one toenvironmental factorsnew mentions total15.0
INFO:root:Adding one tomechanical propertiesnew mentions total78.0
INFO:root:Adding one tosurface morphologynew mentions total14.0
INFO:root:Adding one tomechanical propertiesnew mentions total79.0
INFO:root:Adding one tofluorescence microscopynew mentions total113.0
INFO:root:Adding one tonovel approachnew mentions total23.0
INFO:root:Adding one tomicroscopy imagesnew mentions total24.0
INFO:root:Adding one topotential applicationsnew mentions total39.0
INFO:root:Adding one topotential applicationsnew mentions total40.0
INFO:root:Adding one toimaging techniquenew mentions total86.0
INFO:root:Adding one towide varietynew mentions total32.0
INFO:root:Adding one togreat potentialnew mentions total46.0
INFO:root:Adding one tolarge numbernew mentions total42.0
INFO:root:Adding one tofluorescence microscopynew mentions total114.0
INFO:root:Adding one toconfocal laser scanning microscopynew mentions total13.0
INFO:root:Adding one todrug deliverynew mentions total63.0
INFO:root:Adding one toimaging techniquesnew mentions total157.0
INFO:root:Adding one toimaging techniquenew mentions total87.0
INFO:root:Adding one tomicroscopy imagesnew mentions total25.0
INFO:root:Adding one tocell countnew mentions total25.0
INFO:root:Adding one toreal timenew mentions total62.0
INFO:root:Adding one topaper proposenew mentions total37.0
INFO:root:Adding one tonew insightsnew mentions total32.0
INFO:root:Adding one tocancer cellsnew mentions total176.0
INFO:root:Adding one toremain poorlynew mentions total13.0
INFO:root:Adding one toblood cellsnew mentions total34.0
INFO:root:Adding one tored bloodnew mentions total46.0
INFO:root:Adding one tofluorescence microscopynew mentions total122.0
INFO:root:Adding one tofluorescence microscopynew mentions total123.0
INFO:root:Adding one tocommercially availablenew mentions total46.0
INFO:root:Adding one toimaging techniquenew mentions total92.0
INFO:root:Adding one topotential applicationsnew mentions total41.0
INFO:root:Adding one togreat potentialnew mentions total58.0
INFO:root:Adding one toimaging techniquenew mentions total93.0
INFO:root:Adding one toneuronal activitynew mentions total28.0
INFO:root:Adding one tofluorescence imagingnew mentions total102.0
INFO:root:Adding one tomicroscopy imagesnew mentions total17.0
INFO:root:Adding one tomicroscopy imagesnew mentions total18.0
INFO:root:Adding one tofluorescence microscopynew mentions total124.0
INFO:root:Adding one tocancer cellsnew mentions total177.0
INFO:root:Adding one togreat potentialnew mentions total59.0
INFO:root:Adding one tonew insightsnew mentions total33.0
INFO:root:Adding one tomechanical propertiesnew mentions total53.0
INFO:root:Adding one toright eyenew mentions total50.0
INFO:root:Adding one tocell countnew mentions total26.0
INFO:root:Adding one tofluorescence microscopynew mentions total125.0
INFO:root:Adding one tophase contrastnew mentions total22.0
INFO:root:Adding one toimaging techniquenew mentions total94.0
INFO:root:Adding one toreal timenew mentions total63.0
INFO:root:Adding one totemporal resolutionnew mentions total40.0
INFO:root:Adding one tofluorescence microscopynew mentions total126.0
INFO:root:Adding one tophase contrastnew mentions total23.0
